Symbol,Company_Name,StartDate,EndDate,AdjEndDate,Total_Return,Price,MarketCap,EnterpriseValue,Sales,EBIT,OCF,FCF,Capex,EBIT_ROIC,OCF_ROIC,FCF_ROIC,Sales_Capital,CurrentAssets,Cash,AccountsPayable,NetFixedAssets,TangibleCapital,ROA,ROE,EBITMargin,NetMargin,NetIncome,TotalAssets,ShareHoldersEquity,NetEquityChange,BuyBackYield,EBIT_EV,OCF_EV,FCF_EV,EBIT1year,EBITGrowth1year,EBIT3year,EBITGrowth3year,EBIT5year,EBITGrowth5year,Sales1year,SalesGrowth1year,Sales3year,SalesGrowth3year,Sales5year,SalesGrowth5year,OCF1year,OCFGrowth1year,OCF3year,OCFGrowth3year,OCF5year,OCFGrowth5year,SharesOutstanding,SharesOutstanding1year,NetRepurchase1year,DividendsPerShare,DividendYield,ShareholderYield1,ShareholderYield2,Sector,Cash,Investments,Cash+LT,ST_Debt,LT_Debt,Net_Cash,R_D
TTEK-US,"Tetra Tech, Inc.",12/31/2021,12/31/2021,12/31/2021,0,169.8,9149.759,9437.484,3213.513,276.791,304.372,295.799,8.573,0.277838102,0.305523441,0.29691801,3.225669743,1067.9815,197.4005,130.266,255.91625,996.23125,0.093522246,0.199026666,0.086133462,0.072447194,232.81,2489.35425,1169.74275,48.75,0.005328009,0.029328897,0.032251392,0.031342994,239.374,0.15631188,203.879,0.357623885,161.025,0.718931843,2994.891,0.072998316,2964.149,0.084126675,2443.717,0.31501029,262.479,0.159605149,176.862,0.720957583,142.02,1.143162935,53.8855,53.797,-0.001642371,0.8,0.004711425,0.003069054,0.010039434,Industrials,197.4005,6.77025,204.17075,88.684,414.20625,-298.7195,#N/A
HEI.A-US,HEICO Corporation Class A,12/31/2021,12/31/2021,12/31/2021,0,128.52,17416.195,17906.553,1865.682,396.526,442.616,406.433,36.183,0.4419747,0.493347407,0.453017213,2.07952125,1070.23,290.74025,82.9785,200.65775,897.169,0.086176457,0.141060453,0.212536756,0.163061015,304.22,3530.1985,2156.664,-1.553,-8.92E-05,0.022144184,0.024718102,0.022697445,377.163,0.051338546,374.972,0.057481625,275.762,0.437928359,1787.009,0.04402496,1777.721,0.049479643,1376.258,0.355619368,409.125,0.081860067,328.487,0.347438407,249.184,0.776261718,135.5135,135.118,-0.002918528,0.18,0.00140056,-1.52E-03,0.00131139,#N/A,290.74025,0,290.74025,4.7705,483.53475,-197.565,68.877
SYNA-US,Synaptics Incorporated,12/31/2021,12/31/2021,12/31/2021,0,289.51,11369.464,11453.563,1383.9,172,371,349.1,21.9,0.766917673,0.937484207,0.882144843,3.496992975,888.18,520.8,99.66,128.02,395.74,0.062779075,0.12795892,0.219307753,0.088590216,122.6,1952.88,958.12,-25.2,-0.002216463,0.026498305,0.032391667,0.030479598,102,1.975490196,-17.5,-18.34285714,80,2.79375,1322.4,0.046506352,1630.5,-0.15124195,1583.1,-0.12582907,181,1.049723757,109.8,2.378870674,244,0.520491803,39.2714,34.41937,-0.123551236,0,0,-0.123551236,-0.002216463,Information Technology,520.8,0,520.8,106.88,562.12,-148.2,318.6
CLVT-US,Clarivate PLC,12/31/2021,12/31/2021,12/31/2021,0,23.52,16150.879,18605.52,1771.787,42.024,477.808,362.495,115.313,0.042926136,0.488065178,0.370276736,1.809822224,3354.33125,2396.54425,89.5125,110.7095,978.984,-0.016597556,-0.027260533,0.023718427,-0.159159086,-281.996,16990.21225,10344.4785,-2073.593,-0.128388864,0.002258685,0.025680981,0.019483196,83.84,-0.498759542,#N/A,#N/A,#N/A,#N/A,1053.465,0.681866033,#N/A,#N/A,#N/A,#N/A,141.042,2.387700118,#N/A,#N/A,#N/A,#N/A,686.687,389.220967,-0.433190133,0,0,-0.433190133,-0.128388864,#N/A,2396.54425,0,2396.54425,1019.595,3527.49425,-2150.545,#N/A
MIDD-US,Middleby Corporation,12/31/2021,12/31/2021,12/31/2021,0,196.76,10945.03,12603.116,3113.672,491.871,554.643,512.786,41.857,0.386995355,0.436383249,0.403450905,2.449781756,1424.31625,306.118,218.479,371.2805,1270.99975,0.080717554,0.20848697,0.15797136,0.140557837,437.651,5422.00525,2099.17675,11.105,0.001014616,0.039027729,0.044008402,0.04068724,382.35,0.286441742,466.312,0.054810942,417.436,0.17831476,2571.587,0.210797846,2599.118,0.197972543,2205.742,0.411621123,463.863,0.195704335,351.61,0.577438071,257.113,1.157195474,55.6263,55.612699,-0.000244507,0,0,-0.000244507,0.001014616,Industrials,306.118,1.41675,307.53475,44.405,1811.459,-1548.32925,#N/A
MHK-US,"Mohawk Industries, Inc.",12/31/2021,12/31/2021,12/31/2021,0,182.18,12339.488,13917.931,11081.64,1409.38271,1504.58,969.258,535.322,0.174550609,0.186340696,0.120041613,1.372449795,5631.57475,1305.98925,1089.9635,4838.728,8074.35,0.075511558,0.126498141,0.127181781,0.098567721,1092.292,14465.22925,8634.84625,593.319,0.048082951,0.101263809,0.108103712,0.069640955,595.602,1.366316282,1298.683,0.085239978,1334.527,0.056091567,9334.945,0.187113582,9904.113,0.118892727,8774.518,0.262934329,1802.669,-0.165359808,1213.858,0.239502479,1239.602,0.213760546,67.7324,71.199,0.051180823,0,0,0.051180823,0.048082951,Consumer Discretionary,1305.98925,0,1305.98925,823.963,2144.2895,-1662.26325,#N/A
LAMR-US,Lamar Advertising Company Class A,12/31/2021,12/31/2021,12/31/2021,0,121.3,12280.35,16201.701,1721.352,506.351,696.65,607.498,89.152,#N/A,#N/A,#N/A,#N/A,#N/A,80.2275,#N/A,2494.79625,#N/A,0.065021457,0.307539655,0.294158894,0.216970149,373.482,5743.98075,1214.419,-13.303,-0.001083275,0.031252953,0.042998572,0.037495939,403.582,0.254642179,456.93,0.108158799,1414.823,-0.642110002,1602.99,0.073838265,1597.799,0.077326998,2466.973,-0.302241249,584.352,0.192175264,556.467,0.251916106,502.04,0.387638435,101.239485,100.848052,-0.003866406,4,0.032976092,0.029109686,0.031892817,Real Estate,80.2275,0,80.2275,322.27675,3697.66575,-3939.715,#N/A
ACM-US,AECOM,12/31/2021,12/31/2021,12/31/2021,0,77.35,10999.324,12935.172,13340.852,643.349,704.67,568.408,136.262,0.151491699,0.165931175,0.133845072,3.141418315,6395.3385,1064.47,2134.683,1050.57525,4246.76075,0.024462497,0.105700307,0.048223981,0.022088844,294.684,12046.35825,2787.92,837.367,0.076128951,0.049736409,0.054477049,0.043942825,521.025,0.234775683,514.862,0.249556192,527.688,0.219184442,13239.976,0.007619047,20155.512,-0.338104038,17410.829,-0.233761241,329.622,1.137812403,774.553,-0.090223652,814.155,-0.13447685,142.202,157.044687,0.104377484,0.6,0.007756949,0.112134433,0.0838859,Industrials,1064.47,310.6185,1375.0885,209.83725,2822.5445,-1657.29325,#N/A
MANH-US,"Manhattan Associates, Inc.",12/31/2021,12/31/2021,12/31/2021,0,155.49,9839.6875,9623.731,639.231,135.387,183.097,180.137,2.96,0.871787029,1.179002339,1.15994224,4.116150697,344.37275,214.41475,19.9525,45.29275,155.29825,0.230877787,0.505034106,0.211796674,0.17275445,110.43,478.305,218.6585,100.28,0.010191381,0.014068037,0.019025573,0.018718,110.933,0.220439364,143.157,-0.054276075,188.479,-0.281686554,592.219,0.079382796,558.877,0.143777611,598.4,0.068233623,137.43,0.332292804,150.745,0.214614083,137.617,0.330482426,63.2818,63.526106,0.003860604,0,0,0.003860604,0.010191381,Information Technology,214.41475,0,214.41475,6.4585,25.70375,182.2525,91.408
GH-US,"Guardant Health, Inc.",12/31/2021,12/31/2021,12/31/2021,0,100.02,10167.633,10100.301,343.861,-403.959,-188.991,-246.683,57.692,-1.245796936,-0.58284234,-0.760762665,1.060456582,1851.469,1753.24075,16.68275,242.712,324.2575,-0.178855796,-0.448532621,-1.174774109,-1.187991659,-408.504,2283.98525,910.7565,-16.95,-0.001667055,-0.039994749,-0.018711423,-0.024423332,-180.046,1.243643291,-81.172,3.976580594,#N/A,#N/A,271.311,0.267405302,77.768,3.421625862,#N/A,#N/A,-72.562,1.604545079,#N/A,#N/A,#N/A,#N/A,101.656,99.897188,-0.017301605,0,0,-0.017301605,-0.001667055,#N/A,1753.24075,151.38225,1904.623,7.378,1221.827,675.418,230.482
IAC-US,IAC/InteractiveCorp.,12/31/2021,12/31/2021,12/31/2021,0,130.71,11663.842,9305.523,3478.422,-81.68,211.536,122.216,89.32,-0.121411438,0.31443303,0.181665282,5.170423799,4076.37,3644.4955,104.918,345.79725,672.75375,0.11543976,0.156796681,-0.023481912,0.311862103,1084.788,9397.005,6918.43725,-106.419,-0.009123838,-0.008777583,0.022732306,0.013133706,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,89.234499,85.338,-0.043665836,0,0,-0.043665836,-0.009123838,#N/A,3644.4955,2649.945,6294.4405,0,601.708,5692.7325,280.322
NI-US,NiSource Inc,12/31/2021,12/31/2021,12/31/2021,0,27.61,10842.585,22219.186,4702,958.3,1175,-583.7,1758.7,0.053522708,0.065625777,-0.032600652,0.26261481,1527.125,92.25,573.4,17043.075,17904.55,0.022242867,0.081516327,0.203806891,0.107060825,503.4,22631.975,6175.45,-1048.9,-0.096738923,0.043129393,0.052882225,-0.026270089,1109.1,-0.135966099,479.1,1.000208725,852.8,0.123710131,4867.9,-0.034080404,5021.1,-0.063551811,4293.3,0.095194838,1210.1,-0.029005867,1140,0.030701754,794.9,0.478173355,392.705,383.11413,-0.024422582,0.88,0.03187251,0.007449928,-0.064866413,Utilities,92.25,259,351.25,395.5,9210.45,-9254.7,#N/A
AFG-US,"American Financial Group, Inc.",12/31/2021,12/31/2021,12/31/2021,0,137.32,11645.821,10912.821,7060,#N/A,1912,1840,72,#N/A,#N/A,#N/A,#N/A,6408.5,#N/A,883.75,128.5,#N/A,0.030808339,0.233271643,#N/A,0.200849858,1418,46026.5,6078.75,331,0.028422213,#N/A,0.175206759,0.168609015,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7339,-0.038016078,7127,-0.00940087,6357,0.110586755,2461,-0.223080049,2088,-0.084291188,1123,0.702582369,84.8079,87.266582,0.028991191,2.24,0.016312263,0.045303454,0.044734476,Financials,#N/A,1772.75,#N/A,10.75,2100.25,#N/A,#N/A
WSO-US,"Watsco, Inc.",12/31/2021,12/31/2021,12/31/2021,0,312.88,12131.29,12644.917,5923.043,558.243,481.266,459.668,21.598,0.344778379,0.29723635,0.283897135,3.658150961,1795.68075,118.4825,395.27025,337.20775,1619.13575,0.122633431,0.226307275,0.094249358,0.059206729,350.684,2859.61175,1549.59225,-16.518,-0.001361603,0.044147621,0.038060036,0.036351998,371.438,0.502923772,366.584,0.522824237,342.564,0.62960206,4972.527,0.191153512,4519.672,0.310502842,4210.907,0.406595539,510.829,-0.057872595,191.88,1.508161351,267.925,0.796271345,38.77298,38.482197,-0.00749963,7.8,0.024929686,0.017430056,0.023568083,Industrials,118.4825,107.751,226.2335,77.14725,207.0595,-57.97325,0
FRT-US,Federal Realty Investment Trust,12/31/2021,12/31/2021,12/31/2021,0,136.32,10604.265,15194.636,916.583,295.171,469.863,-14.403,484.266,#N/A,#N/A,#N/A,#N/A,#N/A,515.02225,#N/A,89.8155,#N/A,0.031400423,0.09667055,0.32203412,0.261993731,240.139,7647.63575,2484.09675,-186.286,-0.017567083,0.019426,0.030922952,-0.0009479,273.579,0.078924186,349.54,-0.15554443,312.586,-0.055712668,855.13,0.071863927,904.017,0.013900181,789.143,0.161491643,387.851,0.211452336,484.549,-0.030308596,392.079,0.19838859,77.7895,75.641074,-0.027618458,4.28,0.031396714,0.003778256,0.013829631,Real Estate,515.02225,33.17625,548.1985,242.0095,4155.042,-3848.853,#N/A
GWRE-US,"Guidewire Software, Inc.",12/31/2021,12/31/2021,12/31/2021,0,113.53,9457.968,9073.022,739.399,-141.067,33.756,2.274,31.482,-0.396180221,0.094802183,0.006386425,2.076568294,1257.2425,1052.4745,25.99525,177.295,356.06775,-0.042716468,-0.062515294,-0.19078603,-0.131989629,-97.593,2284.66925,1561.106,182.348,0.019279828,-0.015547962,0.00372048,0.000250633,-30.893,3.56630952,20.855,-7.764181251,9.498,-15.85228469,755.099,-0.020791976,724.361,0.020760367,436.293,0.694730376,90.332,-0.626311827,144.46,-0.76632978,97.88,-0.655128729,83.3081,83.791856,0.00580683,0,0,0.00580683,0.019279828,#N/A,1052.4745,242.2955,1294.77,11.42025,459.19025,824.1595,227.408
CIEN-US,Ciena Corporation,12/31/2021,12/31/2021,12/31/2021,0,76.97,11921.345,11121,3620.684,527.493,563.75,484.2,79.55,0.34332191,0.366919991,0.315144407,2.356543396,2882.51,1387.98525,296.0675,337.98125,1536.4385,0.110564956,0.178258968,0.14568877,0.138149587,500.196,4524.00125,2806.0075,106.902,0.008967277,0.047432155,0.050692384,0.04353925,513.647,0.026956256,255.064,1.068080952,141.527,2.727154536,3532.157,0.025063155,3094.286,0.170119375,2600.573,0.392263936,513.168,0.09856811,229.261,1.458987791,289.52,0.94718845,154.883,154.563005,-0.002066043,0,0,-0.002066043,0.008967277,Information Technology,1387.98525,83.41025,1471.3955,29.359,787.19575,654.84075,536.666
FICO-US,Fair Isaac Corporation,12/31/2021,12/31/2021,12/31/2021,0,433.67,11864.518,13003.926,1316.536,413.307,423.817,416.248,7.569,1.00337203,1.028886817,1.010511801,3.196111848,542.02825,193.866,20.476,84.23175,411.918,0.246676984,2.79401411,0.313935206,0.297814872,392.084,1589.46325,140.33,853.298,0.071920157,0.031783248,0.032591465,0.03200941,340.998,0.212051097,206.437,1.002097492,169.592,1.437066607,1294.562,0.016974081,1032.475,0.275126274,881.356,0.493761885,364.971,0.161234728,223.052,0.900081595,185.231,1.288045737,27.3584,29.096,0.063512486,0,0,0.063512486,0.071920157,Information Technology,193.866,32.28725,226.15325,219.5185,883.77425,-877.1395,171.231
PCTY-US,Paylocity Holding Corp.,12/31/2021,12/31/2021,12/31/2021,0,236.16,12995.011,12999.842,681.53,67.18,122.221,81.716,40.505,0.042706029,0.046922155,0.031371784,0.261647806,2654.964,152.1032,4.828,106.7282,2604.761,0.028706365,0.196252324,0.163219521,0.131015509,89.291,3110.4948,454.9806,-12.36,-0.000951134,0.00855695,0.00940173,0.006285923,66.709,0.667526121,21.546,4.162860856,-2.64,-43.13598485,570.403,0.194821907,396.531,0.718730692,250.615,1.719430202,102.782,0.189128447,97.007,0.259919387,31.898,2.831619537,55.0263,54.223,-0.014598474,0,0,-0.014598474,-0.000951134,Information Technology,152.1032,0,152.1032,7.723,87.7804,56.5998,80.977
SEE-US,Sealed Air Corporation,12/31/2021,12/31/2021,12/31/2021,0,67.47,9996.152,13476.752,5343.2,852.9,704.3,486.7,217.6,0.453061712,0.374125178,0.258535743,2.83831556,1854.65,396.375,841.8,1266.05,1882.525,0.076064695,3.710940654,0.159623447,0.086015871,459.6,6042.225,123.85,342.5,0.034263184,0.063286762,0.052260367,0.036114043,801.1,0.064661091,684.6,0.245836985,892.1,-0.043941262,4861.2,0.099152473,4700.2,0.136802689,6788.1,-0.212857795,670.1,0.051037159,241.9,1.911533692,759.6,-0.072801474,148.157,155.157663,0.047251652,0.8,0.011857122,0.059108774,0.046120306,Materials,396.375,0,396.375,166.675,3665.8,-3436.1,#N/A
VST-US,Vistra Corp.,12/31/2021,12/31/2021,12/31/2021,0,22.77,10989.439,22233.44,12316,-1774,494,-1258,1752,-0.105771524,0.029453852,-0.075005962,0.734319103,4928,462,1064.75,13370.75,16772,-0.075119631,-0.305307904,-0.144040273,-0.164745047,-2029,27010.25,6645.75,175,0.01592438,-0.079789722,0.022218784,-0.056581438,1745,-2.016618911,976,-2.817622951,153,-12.59477124,11353,0.084823395,8501,0.448770733,5077,1.425842033,3263,-0.848605578,1404,-0.648148148,-168,-3.94047619,482.628,488.874505,0.012942691,0.6,0.026350461,0.039293152,0.042274841,#N/A,462,2170.5,2632.5,1241.25,10139.25,-8748,#N/A
FIVN-US,"Five9, Inc.",12/31/2021,12/31/2021,12/31/2021,0,137.32,9344.489,9756.546,563.877,-26.975,39.661,1.173,38.488,-0.173676781,0.255354766,0.007552284,3.630485345,632.786,557.1215,18.04075,97.6935,155.31725,-0.050666877,-0.299065174,-0.047838447,-0.100392461,-56.609,1117.27825,189.2865,-22.688,-0.002427955,-0.00276481,0.004065066,0.000120227,-6.454,3.179578556,1.19,-23.66806723,-9.787,1.756207214,399.286,0.412213301,240.732,1.342343353,153.916,2.663537254,63.556,-0.375967651,26.032,0.523547941,3.866,9.258923952,68.049,65.79011,-0.033195051,0,0,-0.033195051,-0.002427955,#N/A,557.1215,80.83825,637.95975,6.70025,778.54625,-147.28675,92.308
NVCR-US,NovoCure Ltd.,12/31/2021,12/31/2021,12/31/2021,0,75.08,7794.731,7432.957,545.771,-8.843,121.833,106.178,15.655,-0.071331342,0.982756013,0.856476225,4.402417506,1032.31225,893.76025,55.785,41.20375,123.97075,-0.024879154,-0.065037945,-0.016202766,-0.049427324,-26.976,1084.28125,414.77325,-34.49,-0.004424784,-0.001189701,0.01639092,0.014284759,18.461,-1.479009804,-29.514,-0.700379481,-121.63,-0.927295897,449.647,0.213776585,232.056,1.351893508,65.029,7.392732473,52.629,1.314940432,-21.577,-6.646429068,-119.988,-2.015376538,103.819,101.728327,-0.020137672,0,0,-0.020137672,-0.004424784,#N/A,893.76025,0,893.76025,1.62075,540.4655,351.674,188.374
BEN-US,"Franklin Resources, Inc.",12/31/2021,12/31/2021,12/31/2021,0,33.49,16805.115,21266.914,8168.9,1836.1,1232.6,1153.3,79.3,#N/A,#N/A,#N/A,#N/A,#N/A,4448.125,#N/A,1259.2,#N/A,0.077577882,0.162850156,0.224767105,0.214618859,1753.2,22599.225,10765.725,185.9,0.011062108,0.086335986,0.057958574,0.054229777,1240.3,0.480367653,2080.8,-0.117599,2436.4,-0.246388114,5533.7,0.476209408,6268.2,0.303228997,6683.5,0.222248822,504,1.445634921,1856.2,-0.335955177,1849.6,-0.33358564,501.795,495.116677,-0.013308867,1.16,0.034637205,0.021328338,0.045699313,Financials,4448.125,5961.9,10410.025,82.8,6504.55,3822.675,#N/A
REXR-US,"Rexford Industrial Realty, Inc.",12/31/2021,12/31/2021,12/31/2021,0,81.11,12287.11,14173.747,428.197,144.307,216.289,123.467,92.822,#N/A,#N/A,#N/A,#N/A,#N/A,106.488,#N/A,3.875,#N/A,0.023223575,0.034708323,0.337010768,0.291660147,124.888,5377.639,3598.21475,-1360.468,-0.110723189,0.010181288,0.015259832,0.008710964,92.487,0.56029496,50.86,1.83733779,20.553,6.021213448,318.785,0.343215647,204.711,1.091714661,118.711,2.607054106,178.517,0.211587692,99.466,1.17450184,58.488,2.698006429,151.487,123.788591,-0.182843472,0.96,0.011835779,-0.171007693,-0.09888741,Real Estate,106.488,0,106.488,1.1515,1341.444,-1236.1075,#N/A
UGI-US,UGI Corporation,12/31/2021,12/31/2021,12/31/2021,0,45.91,9605.841,16165.841,7704,2788,1481,791,690,0.325444305,0.172877696,0.092333732,0.899290863,2552.75,592.75,670,7276.75,8566.75,0.095571589,0.295245283,0.361889927,0.190420561,1467,15349.75,4968.75,-232,-0.024151972,0.172462416,0.091612926,0.048930334,1034.2,1.69580352,960.5,1.902654867,1017.9,1.738972394,6549,0.176362803,7656.5,0.006203879,5687.9,0.354454192,1102,0.343920145,1085.3,0.36459965,969.7,0.527276477,209.232,208.354438,-0.004194205,1.365,0.029732085,0.025537879,0.005580113,Utilities,592.75,184.75,777.5,445.25,6108.25,-5776,#N/A
RUN-US,Sunrun Inc.,12/31/2021,12/31/2021,12/31/2021,0,34.3,7100.2715,14076.336,1495.131,-665.44,-687.042,-2233.291,1546.249,-0.073598165,-0.075987363,-0.247003667,0.165362615,1349.42375,829.94325,261.1285,8783.17775,9041.52975,-0.013678634,-0.034150782,-0.445071368,-0.14060574,-210.224,15368.78625,6155.7595,-115.175,-0.016221211,-0.047273666,-0.048808298,-0.158655704,-257.103,1.588223397,-166.718,2.991410646,-227.839,1.920658886,845.722,0.767875259,666.304,1.243917191,432.953,2.453333272,-265.138,1.591261909,-165.601,3.148779295,-160.565,3.278902625,207.005,127.552,-0.383821647,0,0,-0.383821647,-0.016221211,Industrials,829.94325,70.8525,900.79575,309.075,5613.23975,-5021.519,21.95
UPST-US,"Upstart Holdings, Inc.",12/31/2021,12/31/2021,12/31/2021,0,151.3,12400.154,11949.79,630.451,90.86,248.011,237.223,10.788,1.197484045,3.268646438,3.126466625,8.308992003,653.605,609.17325,12.15225,43.59625,75.87575,0.089198621,0.150826813,0.144119051,0.122969113,77.526,869.139,514.00675,-15.776,-0.001272242,0.007603481,0.020754423,0.019851646,4.888,17.58837971,#N/A,#N/A,#N/A,#N/A,209.278,2.012504898,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,81.9574,73.314026,-0.105461789,0,0,-0.105461789,-0.001272242,#N/A,609.17325,10,619.17325,221.9505,0,397.22275,101.655
M-US,Macy's Inc,12/31/2021,12/31/2021,12/31/2021,0,26.18,7834.863,14043.863,23400,1789,1246,781,465,0.185206274,0.128992184,0.080853046,2.422485636,7156.5,1482.5,4616.75,8602.25,9659.5,0.045861873,0.297662977,0.076452991,0.036196581,847,18468.5,2845.5,295,0.037652222,0.127386603,0.088722028,0.05561148,-649,-3.756548536,1644,0.088199513,1867,-0.041778254,19636,0.191688735,25711,-0.089883707,26132,-0.10454615,1680,-0.258333333,1984,-0.371975806,2014,-0.381330685,299.269,310.477909,0.037454294,0.6,0.022918258,0.060372552,0.06057048,Consumer Discretionary,1482.5,0,1482.5,658,7023,-6198.5,0
Z-US,"Zillow Group, Inc. Class C",12/31/2021,12/31/2021,12/31/2021,0,63.85,16269.1875,17367.162,5054.015,-35.234,-3259.685,-3348.306,88.621,-0.015421896,-1.426761698,-1.465551044,2.212138604,6208.77025,4273.773,20.63725,370.31375,2284.67375,-0.024950332,-0.040713243,-0.006971487,-0.043635209,-220.533,8838.8805,5416.73875,-714.909,-0.043942514,-0.002028771,-0.187692439,-0.19279523,-127.73,-0.724152509,-5.798,5.076923077,-63,-0.440730159,3494.812,0.44614789,1250.549,3.041437001,788.347,5.410901545,822.433,-4.963465717,183.811,-18.73389514,-46.365,69.30486358,254.803247,232.358823,-0.088085314,0,0,-0.088085314,-0.043942514,#N/A,4273.773,0,4273.773,1359.70525,1757.5655,1156.50225,453.169
GXO-US,GXO Logistics Inc,12/31/2021,12/31/2021,12/31/2021,0,90.83,10413.023,12967.023,7444,236,239,-4,243,0.064772883,0.065596267,-0.001097845,2.043090435,1947.75,335.75,462.25,2493.75,3643.5,0.017941081,0.045821114,0.031703385,0.016792047,125,6967.25,2728,21,0.002016705,0.018200014,0.01843137,-0.000308475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,114.643,#N/A,#N/A,0,0,#N/A,0.002016705,Industrials,335.75,0,335.75,430.75,1976.25,-2071.25,#N/A
UHS-US,"Universal Health Services, Inc. Class B",12/31/2021,12/31/2021,12/31/2021,0,129.66,10421.675,14396.479,12453.801,1463.404,703.687,-144.546,848.233,0.225907283,0.108628935,-0.022313725,1.922506943,2693.6595,594.438,1490.36525,5869.04025,6477.8965,0.081065775,0.165497856,0.117506615,0.084999833,1058.571,13058.174,6396.28225,764.148,0.073322954,0.101650133,0.048879104,-0.010040372,1285.374,0.138504435,1253.6,0.1673612,1273.859,0.148795903,11368.209,0.09549367,10659.985,0.168275659,9604.714,0.296634236,2607.316,-0.730110581,1279.804,-0.450160337,1324.504,-0.468716591,80.376944,84.981533,0.057287436,0.8,0.006169983,0.063457419,0.079492937,Health Care,594.438,212.48275,806.92075,208.4165,3820.3,-3221.79575,#N/A
FHN-US,First Horizon Corporation,12/31/2021,12/31/2021,12/31/2021,0,16.33,8830.447,12257.447,3338.268,#N/A,3007.095,2938.388,68.707,#N/A,#N/A,#N/A,#N/A,15091.5,#N/A,#N/A,813.75,#N/A,0.011655384,0.124743168,#N/A,0.303901604,1014.505,87041.75,8132.75,98.761,0.011184145,#N/A,0.245328003,0.239722676,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3113.965,0.072031317,2177.36,0.533172282,1342.411,1.486770445,1432.171,1.099675947,911.767,2.298095895,167.931,16.90672955,540.75,554.787728,0.025959737,0.6,0.036742192,0.06270193,0.047926337,Financials,#N/A,8908.5,#N/A,2217.75,1752,#N/A,#N/A
G-US,Genpact Limited,12/31/2021,12/31/2021,12/31/2021,0,53.08,9982.066,11077.779,3897.351,514.523,606.572,547.232,59.34,0.320479783,0.377814136,0.340853164,2.427534243,1854.46275,749.87425,21.37625,522.265,1605.47725,0.075749297,0.201388124,0.132018645,0.095281385,371.345,4902.28975,1843.927,175.088,0.017540257,0.046446404,0.054755741,0.049399072,461.414,0.115100539,292.73,0.757670891,326.227,0.577193181,3693.234,0.055267822,2902.202,0.342894464,2526.941,0.542319745,511.162,0.186653155,298.191,1.034172728,296.781,1.043837038,188.057,190.403947,0.012479977,0.43,0.00810098,0.020580956,0.025641236,Information Technology,749.87425,6.6545,756.52875,347.889,1682.71425,-1274.0745,#N/A
BJ-US,"BJ's Wholesale Club Holdings, Inc.",12/31/2021,12/31/2021,12/31/2021,0,66.97,9105.576,11988.357,16256.077,617.08,799.749,511.718,288.031,0.188557697,0.244374845,0.156362818,4.967278862,1449.23875,58.39425,1069.17575,2950.9635,3272.63225,0.075748355,0.928089778,0.037959958,0.025533467,415.074,5479.64375,447.23475,137.502,0.015100857,0.051473275,0.066710476,0.042684581,589.149,0.04740906,295.219,1.090244869,#N/A,#N/A,14955.729,0.086946481,13146.454,0.236537016,#N/A,#N/A,933.773,-0.14352953,#N/A,#N/A,#N/A,#N/A,135.965,137.263,0.009546574,0,0,0.009546574,0.015100857,Consumer Staples,58.39425,0,58.39425,251.45975,2823.677,-3016.7425,0
