Symbol,Company_Name,StartDate,EndDate,AdjEndDate,Total_Return,Price,MarketCap,EnterpriseValue,Sales,EBIT,OCF,FCF,Capex,EBIT_ROIC,OCF_ROIC,FCF_ROIC,Sales_Capital,CurrentAssets,Cash,AccountsPayable,NetFixedAssets,TangibleCapital,ROA,ROE,EBITMargin,NetMargin,NetIncome,TotalAssets,ShareHoldersEquity,NetEquityChange,BuyBackYield,EBIT_EV,OCF_EV,FCF_EV,EBIT1year,EBITGrowth1year,EBIT3year,EBITGrowth3year,EBIT5year,EBITGrowth5year,Sales1year,SalesGrowth1year,Sales3year,SalesGrowth3year,Sales5year,SalesGrowth5year,OCF1year,OCFGrowth1year,OCF3year,OCFGrowth3year,OCF5year,OCFGrowth5year,SharesOutstanding,SharesOutstanding1year,NetRepurchase1year,DividendsPerShare,DividendYield,ShareholderYield1,ShareholderYield2,Sector,Cash,Investments,Cash+LT,ST_Debt,LT_Debt,Net_Cash,R_D
GL-US,Globe Life Inc.,12/31/2020,12/31/2020,12/31/2020,0,94.96,9976.275,11843.438,4645.556,#N/A,1412.315,1371.371,40.944,#N/A,#N/A,#N/A,#N/A,1129.9535,#N/A,#N/A,74.5,#N/A,0.026737422,0.095636671,#N/A,0.153823138,714.594,26726.36175,7471.9665,368.821,0.036969811,#N/A,0.119248735,0.115791631,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4455.693,0.042611329,4073.674,0.140384822,4051.177,0.146717608,1370.533,0.03048595,1512.624,-0.066314563,950.202,0.486331327,105.057665,108.444321,0.032236163,0.735,0.007740101,0.039976264,0.044709912,Financials,#N/A,47.16375,#N/A,466.92475,1408.84825,#N/A,#N/A
TREX-US,"Trex Company, Inc.",12/31/2020,12/31/2020,12/31/2020,0,83.72,9693.577,9711.639,817.317,221.708,69.88,-60.155,130.035,0.441398807,0.139124202,-0.119762685,1.627197706,324.76675,46.6225,26.406,250.54675,502.285,0.254373424,0.345212414,0.27126317,0.205338932,167.827,659.76625,486.15575,54.317,0.005603401,0.022829102,0.00719549,-0.006194114,174.193,0.272772155,137.317,0.614570665,73.084,2.033605167,720.546,0.134302321,538.263,0.518434297,425.804,0.919467642,121.738,-0.425980384,96.25,-0.273974026,25.468,1.743835401,115.785673,116.707946,0.007965346,0,0,0.007965346,0.005603401,Industrials,46.6225,0,46.6225,14.48925,31.91,0.22325,#N/A
FOXA-US,Fox Corporation Class A,12/31/2020,12/31/2020,12/31/2020,0,29.12,17374.406,21121.406,12353,2793,2430,1993,437,0.559103193,0.486437794,0.398959063,2.472825543,7272.75,3723.25,519.25,1965.25,4995.5,0.075635199,0.155420608,0.226098923,0.130008905,1606,21233.5,10333.25,867,0.049900987,0.132235515,0.115049159,0.094359249,2520,0.108333333,#N/A,#N/A,#N/A,#N/A,11515,0.072774642,#N/A,#N/A,#N/A,#N/A,2479,-0.019766035,#N/A,#N/A,#N/A,#N/A,596.648553,620.648906,0.040225276,0.46,0.015796703,0.05602198,0.06569769,Communication Services,3723.25,737,4460.25,125.5,7786,-3451.25,#N/A
LII-US,Lennox International Inc.,12/31/2020,12/31/2020,12/31/2020,0,273.97,10489.322,11642.422,3605.1,451.5,708.6,624.1,84.5,0.323986868,0.508476401,0.447840985,2.586943652,1159.225,47.675,345.85,627.875,1393.575,0.172004845,-1.721762093,0.125239244,0.099470195,358.6,2084.825,-208.275,97,0.0092475,0.03878059,0.060863624,0.053605684,477.7,-0.054846138,476,-0.051470588,375.3,0.20303757,3765.9,-0.042698956,3845.1,-0.062417102,3446.1,0.046139114,388.7,0.822999743,376.6,0.88157196,268.2,1.642058166,38.28639,38.527769,0.006304564,3.08,0.011242107,0.017546671,0.020489606,Industrials,47.675,9.65,57.325,283.95,1157.4,-1384.025,#N/A
VST-US,Vistra Corp.,12/31/2020,12/31/2020,12/31/2020,0,19.66,9611.272,19330.273,11353,1745,3263,1823,1440,0.105524144,0.197321078,0.110240982,0.686541892,4116.75,537.75,881.75,13839.25,16536.5,0.034217963,0.111004785,0.153703867,0.079186118,899,26272.75,8098.75,24,0.002497068,0.09027291,0.168802582,0.094308032,1578,0.105830165,234,6.457264957,386,3.520725389,11453,-0.008731337,5445,1.08503214,5512,1.059687954,2431,0.342245989,884,2.691176471,268,11.17537313,488.874505,487.783432,-0.002231806,0.53,0.026958291,0.024726485,0.029455359,#N/A,537.75,1794,2331.75,1134.5,9797,-8599.75,#N/A
LNC-US,Lincoln National Corporation,12/31/2020,12/31/2020,12/31/2020,0,50.31,9722.656,13841.656,17648,#N/A,512,512,0,#N/A,#N/A,#N/A,#N/A,8711,#N/A,#N/A,58.25,#N/A,0.002475399,0.040130373,#N/A,0.044650952,788,318332.5,19636,336,0.034558458,#N/A,0.036989794,0.036989794,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,17444,0.011694565,13842,0.274960266,14094,0.252164041,-1611,-1.317815022,1099,-0.534121929,2832,-0.81920904,193.254948,198.32725,0.026246686,1.6,0.031802823,0.058049509,0.066361281,Financials,#N/A,2394.5,#N/A,75,6626.25,#N/A,#N/A
ESTC-US,Elastic NV,12/31/2020,12/31/2020,12/31/2020,0,146.13,12743.267,12424.7705,510.568,-133.242,-17.043,-20.532,3.489,-0.840452642,-0.107502397,-0.129510017,3.220517737,446.193,316.1626667,12.084,40.58966667,158.536,-0.156635836,-0.293224502,-0.260968177,-0.242065699,-123.591,789.034,421.4893333,-67.125,-0.005267488,-0.0107239,-0.001371695,-0.001652505,-133.359,-0.000877331,-47.371,1.812733529,#N/A,#N/A,342.25,0.491798393,103.249,3.945016417,#N/A,#N/A,-27.103,-0.371176623,#N/A,#N/A,#N/A,#N/A,87.204991,80.621016,-0.075499979,0,0,-0.075499979,-0.005267488,#N/A,316.1626667,0,316.1626667,7.549666667,27.793,280.82,184.076
BWA-US,BorgWarner Inc.,12/31/2020,12/31/2020,12/31/2020,0,38.64,9448.201,10324.201,8799,874,992,577,415,0.216577871,0.245818362,0.142981043,2.180398959,4345.75,1464.25,1709.5,2863.5,4035.5,0.035812332,0.077029471,0.099329469,0.041141039,362,10108.25,4699.5,0,0,0.084655461,0.096084917,0.055888102,1206.8,-0.275770633,1173,-0.254901961,1013.2,-0.137386498,10186.4,-0.136201209,9469.6,-0.070816085,7894.4,0.114587556,1394.2,-0.288480849,1066.5,-0.069854665,725.8,0.366767705,244.518666,206.493057,-0.155512091,0.68,0.017598344,-0.137913747,0.017598344,Consumer Discretionary,1464.25,327.25,1791.5,234,2238.5,-681,391
HSIC-US,"Henry Schein, Inc.",12/31/2020,12/31/2020,12/31/2020,0,66.86,9524.629,11319.097,9622.357,577.091,541.622,476.56,65.062,0.20240567,0.189965471,0.167145989,3.374891678,3531.01575,388.2675,850.7585,559.1705,2851.16025,0.054328833,0.133584499,0.059973975,0.042061108,404.727,7449.58025,3029.74525,287.859,0.030222594,0.050983837,0.047850283,0.042102298,772.813,-0.253259197,848.24,-0.319660709,758.743,-0.239411764,10692.064,-0.10004682,12264.423,-0.215425218,10480.897,-0.081914745,655.479,-0.173700454,572.009,-0.05312329,562.549,-0.037200315,142.456318,146.254864,0.026664637,0,0,0.026664637,0.030222594,Health Care,388.2675,41.16475,429.43225,527.12625,805.77225,-903.46625,#N/A
FIVE-US,"Five Below, Inc.",12/31/2020,12/31/2020,12/31/2020,0,174.98,9775.535,10617.019,1790.753,129.296,392.845,187.628,205.217,0.079821987,0.242526206,0.115833744,1.105536615,603.0896667,200.9023333,129.698,1347.315,1619.804333,0.053518951,0.151550174,0.072202029,0.061313872,109.798,2051.572333,724.4993333,8.329,0.000852025,0.012178183,0.037001441,0.017672381,189.691,-0.318386218,132.761,-0.026099532,78.514,0.646789108,1762.284,0.016154604,1161.466,0.541804065,769.359,1.327590891,82.327,3.77176382,126.519,2.105027703,63.545,5.182154379,55.86659,55.671943,-0.00348414,0,0,-0.00348414,0.000852025,Consumer Discretionary,200.9023333,0,200.9023333,124.025,874.5573333,-797.68,0
CPB-US,Campbell Soup Company,12/31/2020,12/31/2020,12/31/2020,0,48.35,14650.05,20244.05,8848,1435,1394,1119,275,0.458710709,0.445604688,0.357698455,2.828343101,2229,719.6666667,988.3333333,2607.333333,3128.333333,0.05976486,0.287735849,0.162183544,0.082730561,732,12248,2544,-31,-0.002116034,0.070885025,0.068859739,0.055275501,1270,0.12992126,1610,-0.108695652,1190,0.205882353,8854,-0.00067766,7849,0.12727736,8030,0.101867995,1349,0.033358043,1258,0.108108108,1212,0.150165017,303,302,-0.00330033,1.4,0.028955533,0.025655203,0.026839499,Consumer Staples,719.6666667,24.33333333,744,1267,5226,-5749,90
PLAN-US,"Anaplan, Inc.",12/31/2020,12/31/2020,12/31/2020,0,71.85,10175.828,9924.056,423.472,-149.701,-6.759,-24.206,17.447,-0.776880563,-0.035076157,-0.125618205,2.197628376,419.6636667,305.962,7.269666667,86.263,192.695,-0.232441722,-0.52176951,-0.353508615,-0.35091104,-148.601,639.3043333,284.802,-34.53,-0.003393336,-0.015084659,-0.000681072,-0.002439124,-142.423,0.051101297,#N/A,#N/A,#N/A,#N/A,319.03,0.327373601,#N/A,#N/A,#N/A,#N/A,-21.177,-0.680832979,#N/A,#N/A,#N/A,#N/A,141.626,133.308,-0.058732154,0,0,-0.058732154,-0.003393336,#N/A,305.962,1.433333333,307.3953333,14.224,39.31733333,253.854,93.419
LEA-US,Lear Corporation,12/31/2020,12/31/2020,12/31/2020,0,159.03,9539.464,11412.964,16620.7,481.3,747.3,268.2,479.1,0.089962196,0.13968159,0.050130607,3.10665838,6490.65,1768.05,2541.05,3168.475,5350.025,0.008602878,0.026725786,0.028957866,0.006582154,109.4,12716.675,4093.425,95,0.009958631,0.042171341,0.06547817,0.023499592,1402.5,-0.656827094,1620.6,-0.70301123,1203.1,-0.599950129,19937.1,-0.166343149,19749.3,-0.158415741,18034.1,-0.078373748,1557.5,-0.520192616,1709.7,-0.562905773,1202.1,-0.378337909,59.985314,60.64427,0.010985289,1.52,0.009557945,0.020543234,0.019516576,Consumer Discretionary,1768.05,52.05,1820.1,639.975,2725.875,-1545.75,#N/A
MRTX-US,Mirati Therapeutics Inc.,12/31/2020,12/31/2020,12/31/2020,0,219.64,9829.871,9251.421,12.217,-337.673,-239.6151709,-243.8532102,4.238039224,190.2383099,134.9944625,137.3820902,-6.882816901,594.66275,583.7925,16.507,3.86175,-1.775,-0.542058937,-0.60010171,-27.63960056,-26.94818695,-329.226,607.362,548.617,-368.4002781,-0.037477631,-0.036499582,-0.025900364,-0.02635846,-177.13,0.906356913,-73.16,3.615541279,-56.697,4.955747218,6.268,0.949106573,0,#DIV/0!,0,#DIV/0!,-126.8785117,0.888540208,-67.97079774,2.525266422,-40.7494201,4.880210573,44.754466,39.367683,-0.120363027,0,0,-0.120363027,-0.037477631,#N/A,583.7925,8.3755,592.168,0.625,0,591.543,279.057
CPT-US,Camden Property Trust,12/31/2020,12/31/2020,12/31/2020,0,99.92,9731.708,12435.919,1066.666,229.575,559.454,148.618,410.836,#N/A,#N/A,#N/A,#N/A,#N/A,313.338,#N/A,2.65,#N/A,0.026932146,0.053092697,0.215226697,0.177439798,189.269,7027.62425,3564.87825,-24.839,-0.002552378,0.018460638,0.044986945,0.011950705,244.726,-0.061910055,238.013,-0.035451845,234.307,-0.020195726,1025.482,0.040160627,901.718,0.182926369,887.631,0.201699805,530.223,0.055129634,422.935,0.322789554,410.466,0.362972816,97.395,96.832,-0.005780584,3.29,0.032926341,0.027145757,0.030373963,Real Estate,313.338,21.43325,334.77125,25.575,2873.58625,-2564.39,#N/A
GLPI-US,"Gaming and Leisure Properties, Inc.",12/31/2020,12/31/2020,12/31/2020,0,42.4,9357.559,15186.383,1141.988,756.023,477.147,474.757,2.39,#N/A,#N/A,#N/A,#N/A,#N/A,191.578,#N/A,437.81525,#N/A,0.051974792,0.214344525,0.662023594,0.394091707,450.048,8658.96675,2099.64775,0.255,2.73E-05,0.049782954,0.031419397,0.031262019,725.505,0.042064493,604.264,0.25114685,267.015,1.83138775,1167.806,-0.022108124,969.409,0.178024962,605.4,0.886336307,719.901,-0.337204699,598.029,-0.20213401,319.077,0.495397663,220.697128,214.682856,-0.027251247,2.6,0.061320755,0.034069507,0.061348005,#N/A,191.578,0,191.578,118.85475,5942.8575,-5870.13425,#N/A
DOX-US,Amdocs Limited,12/31/2020,12/31/2020,12/31/2020,0,70.93,9329.826,9421.594,4168.205,587.23,658.136,452.432,205.704,0.31352334,0.351380204,0.241554403,2.225413474,2034.158,856.615,165.67225,861.13175,1873.0025,0.08146612,0.138201324,0.140883186,0.118557029,494.17,6065.95725,3575.7255,263.062,0.02819581,0.062328094,0.069853997,0.048020749,584.048,0.005448182,481.681,0.219126351,552.449,0.062957848,4086.65,0.019956444,3868.176,0.07756343,3642.833,0.144220721,656.377,0.002679862,636.112,0.034622834,772.622,-0.14817854,131.535692,134.773123,0.024612567,1.2675,0.017869731,0.042482297,0.046065541,#N/A,856.615,2.132,858.747,197.292,548.41275,113.04225,283.347
WRB-US,W. R. Berkley Corporation,12/31/2020,12/31/2020,12/31/2020,0,66.42,11837.209,12594.943,7699.547,#N/A,1532.312,1442.61,89.702,#N/A,#N/A,#N/A,#N/A,7501.98675,#N/A,390.172,599.75125,#N/A,0.012714313,0.057835425,#N/A,0.043876088,337.826,26570.52825,5841.1605,330.084,0.02788529,#N/A,0.121660892,0.114538827,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7877.707,-0.022615718,7721.453,-0.002837031,7192.344,0.070519847,1097.439,0.39626166,652.415,1.348676839,501.101,2.057890525,178.217537,183.674147,0.030617694,0.46,0.006925625,0.037543319,0.034810914,Financials,#N/A,403.586,#N/A,3.0405,3032.106,#N/A,#N/A
WEX-US,WEX Inc.,12/31/2020,12/31/2020,12/31/2020,0,203.53,8980.151,10390.766,1600.924,249.858,1233.229,1149.813,83.416,0.140198176,0.69197887,0.6451732,0.898296732,3685.17525,1293.176,831.599,221.777,1782.17725,0.005588067,0.022917492,0.156071119,0.028113764,45.008,8054.306,1963.91475,-95.689,-0.010655611,0.024046158,0.11868509,0.110657193,387.299,-0.354870526,242.687,0.029548348,252.142,-0.009058388,1664.842,-0.038392832,1210.082,0.322988029,853.859,0.874927828,427.641,1.883795052,-115.927,-11.63797907,546.637,1.256029138,44.122,43.289,-0.018879471,0,0,-0.018879471,-0.010655611,Information Technology,1293.176,30.96125,1324.13725,163.846,2740.02975,-1579.7385,#N/A
FSLR-US,"First Solar, Inc.",12/31/2020,12/31/2020,12/31/2020,0,98.92,10483.045,9310.917,3501.27,540.609,632.495,147.065,485.43,0.125399144,0.146712932,0.034113056,0.812151221,2968.4015,1741.25725,176.142,3260.10375,4311.106,0.031307593,0.04275006,0.154403688,0.063760864,223.244,7130.66625,5222.0745,0,0,0.058061843,0.067930473,0.0157949,19.49,26.73776296,215.564,1.50788165,569.04,-0.049963096,2354.857,0.486829137,3082.577,0.135825642,3642.882,-0.038873617,-792.991,-1.797606782,1214.045,-0.479018488,752.96,-0.159988578,105.974984,105.406367,-0.005365578,0,0,-0.005365578,0,Information Technology,1741.25725,300.2795,2041.53675,67.16075,518.1225,1456.2535,96.495
SNA-US,Snap-on Incorporated,12/31/2020,12/31/2020,12/31/2020,0,171.14,9277.493,10024.793,3813.5,840.9,887.7,827,60.7,0.335738883,0.354424315,0.33018915,1.522583221,2598.55,461,196.1,563.175,2504.625,0.099615464,0.17006955,0.220506097,0.154372624,588.7,5909.725,3461.525,125.1,0.013484246,0.083882031,0.088550457,0.082495469,966.9,-0.130313373,914.4,-0.080380577,742.2,0.132983023,4063.8,-0.061592598,3925,-0.028407643,3595.1,0.060749353,693.8,0.279475353,575.5,0.542484796,449.3,0.97574004,54.20996,54.846289,0.01173823,4.32,0.025242492,0.036980722,0.038726738,Industrials,461,5.95,466.95,182.125,1172.25,-887.425,#N/A
PNW-US,Pinnacle West Capital Corporation,12/31/2020,12/31/2020,12/31/2020,0,79.95,9004.259,15756.146,3516.412,770.164,893.984,-410.632,1304.616,0.049789613,0.057794337,-0.026546565,0.227329236,1074.67725,69.82975,313.067,14776.58625,15468.36675,0.033321027,0.114062453,0.219019842,0.180277795,633.931,19024.954,5557.7535,0.827,9.18E-05,0.048880227,0.056738748,-0.026061703,760.802,0.012305436,1003.729,-0.232697272,963.645,-0.20078037,3533.309,-0.004782203,3545.063,-0.008081944,3487.028,0.00842666,1152.142,-0.224067867,1030.264,-0.132276776,1034.082,-0.135480552,112.623623,112.345804,-0.002466792,3.13,0.039149468,0.036682677,0.039241314,Utilities,69.82975,1006.26775,1076.0975,668.872,5693.911,-5286.6855,#N/A
NRG-US,"NRG Energy, Inc.",12/31/2020,12/31/2020,12/31/2020,0,37.55,9167.735,14047.735,9114,1157,1914,1702,212,0.282109113,0.466686986,0.414995428,2.222249314,3182.5,1340.5,729.75,2989,4101.25,0.332084544,2.410002908,0.126947553,0.4546851,4144,12478.75,1719.5,382,0.041667871,0.082362032,0.136249723,0.121158322,1411,-0.180014174,1032,0.121124031,1635,-0.29235474,9269,-0.016722408,11336,-0.196012703,15336,-0.40571205,1156,0.655709343,1145,0.671615721,1788,0.070469799,244.14742,251.985517,0.032103952,0.93,0.024766977,0.056870929,0.066434848,Utilities,1340.5,1525.5,2866,255,6230.75,-3619.75,8
AMED-US,"Amedisys, Inc.",12/31/2020,12/31/2020,12/31/2020,0,293.33,9622.04,9912.393,2021.492,181.746,332.015,327.469,4.546,0.507519411,0.92714039,0.914445842,5.644946406,419.868,142.8955,33.7065,114.8405,358.1065,0.111652473,0.237582611,0.089906861,0.082172969,166.112,1487.75925,699.17575,-9.696,-0.001007687,0.018335229,0.033494939,0.033036321,172.246,0.055153676,95.482,0.903458243,67.116,1.707938495,1889.333,0.069950083,1495.738,0.351501399,1242.702,0.626690872,214.929,0.544765946,102.103,2.251765374,92.336,2.595726477,32.802785,32.246575,-0.016956182,0,0,-0.016956182,-0.001007687,Health Care,142.8955,24.4,167.2955,39.531,385.16775,-257.40325,#N/A
JAZZ-US,Jazz Pharmaceuticals Plc,12/31/2020,12/31/2020,12/31/2020,0,165.05,9175.46,9501.205,2279.79,617.293,813.966,467.69,346.276,0.781461938,1.030440079,0.592072053,2.88609965,2001.456,1417.9925,57.73975,264.197,789.92075,0.03101228,0.057625658,0.270767483,0.078601099,179.194,5778.16275,3109.62175,190.792,0.020793726,0.06496997,0.085669765,0.049224283,766.159,-0.194301705,640.121,-0.035662008,539.604,0.1439741,2056.478,0.10858954,1578.915,0.4438966,1312.064,0.737560058,916.086,-0.11147425,669.223,0.216285155,544.623,0.494549441,55.592,56.619,0.018473881,0,0,0.018473881,0.020793726,Health Care,1417.9925,4.5,1422.4925,98.7715,1912.18325,-588.46225,341.058
RE-US,"Everest Re Group, Ltd.",12/31/2020,12/31/2020,12/31/2020,0,234.09,9355.762,9204.964,9050.801,#N/A,2835.032,2835.032,0,#N/A,#N/A,#N/A,#N/A,5845.95175,#N/A,348.865,112.00425,#N/A,0.025349702,0.072140439,#N/A,0.072914099,659.931,26033.08675,9147.865,208.935,0.022332227,#N/A,0.307989472,0.307989472,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7816.275,0.15794301,6315.997,0.432996406,5781.646,0.565436729,1809.183,0.567023347,6245.33,-0.546055693,1473.421,0.924115375,39.966516,40.740502,0.019365861,6.2,0.02648554,0.045851401,0.048817767,Financials,#N/A,440.88275,#N/A,22.5,760.72325,#N/A,#N/A
IPG-US,"Interpublic Group of Companies, Inc.",12/31/2020,12/31/2020,12/31/2020,0,23.52,9165.744,13427.645,9412.8,1016.2,1430,1253.3,176.7,0.361257754,0.508363106,0.44554649,3.346237935,7466.5,1364.9,5549.725,2261.075,2812.95,0.034853666,0.216650447,0.107959374,0.060311491,567.7,16288.1,2620.35,-0.1,-1.09E-05,0.075679689,0.106496709,0.09333729,1087.7,-0.065735037,940.4,0.080603998,848.5,0.197642899,10175.5,-0.074954548,7805.9,0.205857108,7624.7,0.234514145,1315.4,0.087121788,409.2,2.494623656,794.8,0.799194766,389.7,386.9,-0.007185014,1,0.042517007,0.035331993,0.042506097,Communication Services,1364.9,0,1364.9,880.375,4660.275,-4175.75,#N/A
DAR-US,Darling Ingredients Inc.,12/31/2020,12/31/2020,12/31/2020,0,57.68,9348.03,10964.343,3398.719,120.107,570.352,266.814,303.538,0.047021249,0.223289763,0.104456256,1.330580343,927.39325,72.93325,213.8435,1913.69675,2554.31325,0.0923296,0.18815206,0.035338903,0.145549838,494.683,5357.79425,2629.166,62.497,0.00668558,0.010954327,0.052018803,0.0243347,98.645,0.217568047,130.684,-0.080935692,157.227,-0.236091765,3360.082,0.011498827,3601.467,-0.056295948,3587.879,-0.052721956,461.599,0.235600597,379.256,0.503870736,392.529,0.453018758,162.067099,164.118074,0.012655098,0,0,0.012655098,0.00668558,Consumer Staples,72.93325,740.87675,813.81,100.5295,1653.10025,-939.81975,#N/A
WU-US,Western Union Company,12/31/2020,12/31/2020,12/31/2020,0,21.94,9017.34,11026.84,4859,1008.3,834.9,694.4,140.5,#N/A,#N/A,#N/A,#N/A,#N/A,1250.775,#N/A,365.5,#N/A,0.081089269,-14.37544757,0.207511834,0.144597654,702.6,8664.525,-48.875,296.4,0.032870004,0.091440521,0.075715255,0.062973617,1077.7,-0.0643964,992.7,0.015714717,1116.5,-0.096909987,5369.2,-0.095023467,5454.3,-0.109143245,5510,-0.11814882,968.1,-0.137589092,643.1,0.298242886,1074.8,-0.223204317,411,419.9,0.021654501,0.875,0.039881495,0.061535996,0.072751499,Information Technology,1250.775,299.975,1550.75,189.225,3152.1,-1790.575,#N/A
NBIX-US,"Neurocrine Biosciences, Inc.",12/31/2020,12/31/2020,12/31/2020,0,95.85,8952.39,8525.39,1042.1,340.7,242.153,232.941,9.212,2.082190609,1.479919878,1.423620671,6.368801976,1025.5835,833.806,143.69625,115.5445,163.62575,0.065703623,0.125676022,0.326935995,0.089626715,93.4,1421.535,743.18075,-28.884,-0.003226401,0.039962981,0.028403745,0.027323208,163.514,1.083613636,-189.446,-2.798401655,-83.922,-5.059722123,675.569,0.542551538,67.109,14.52846861,19.769,51.71384491,99.955,1.422620179,-166.531,-2.454101639,-38.103,-7.355221374,93.4,92.08,-0.014132762,0,0,-0.014132762,-0.003226401,#N/A,833.806,278.657,1112.463,322.32225,188.439,601.70175,255.109
HEI.A-US,HEICO Corporation Class A,12/31/2020,12/31/2020,12/31/2020,0,117.06,15816.912,16455.178,1787.009,377.163,409.125,386.185,22.94,0.419915741,0.455500746,0.429960417,1.989572702,1030.322333,268.6783333,94.77666667,231.32,898.1873333,0.095289061,0.169450114,0.211058254,0.175703648,313.984,3295.068667,1852.958333,5.165,0.000326549,0.022920627,0.024862994,0.023468904,459.835,-0.179786228,309.476,0.21871486,230.068,0.639354452,2055.647,-0.130682943,1524.813,0.171952889,1188.648,0.503396296,437.378,-0.064596299,274.885,0.488349673,172.863,1.366758647,135.118,134.496,-0.004603384,0.15,0.001281394,-0.00332199,0.001607943,#N/A,268.6783333,0,268.6783333,14.36533333,729.5556667,-475.2426667,65.559
BG-US,Bunge Limited,12/31/2020,12/31/2020,12/31/2020,0,65.58,9157.955,17127.955,39589,2083,-1804,-2180,376,0.163385364,-0.141501294,-0.170993803,3.105263158,11579.25,599,2880,4648.75,12749,0.028176774,0.101344657,0.052615626,0.013564374,537,19058.25,5298.75,89,0.009718327,0.121614051,-0.105324891,-0.127277308,179,10.63687151,55,36.87272727,1455,0.43161512,41900,-0.055155131,45988,-0.139144994,45581,-0.131458283,1057,-2.706717124,1114,-2.619389587,835,-3.160479042,139.645544,141.580003,0.013852637,2,0.030497103,0.04434974,0.04021543,#N/A,599,957.25,1556.25,1896.25,4497,-4837,#N/A
DVA-US,DaVita Inc.,12/31/2020,12/31/2020,12/31/2020,0,117.4,13357.927,25109.818,11543.866,1762.603,2176.955,1507.696,669.259,0.208700373,0.257761572,0.178518201,1.366847293,4230.9035,1686.17125,372.42975,6273.3125,8445.615,0.046212817,0.426191436,0.15268741,0.072084257,832.131,18006.49825,1952.48175,1564.785,0.117142802,0.07019577,0.086697363,0.060044083,1664.829,0.058729155,1649.537,0.068544082,1857.579,-0.051128916,11311.019,0.020585855,15213.333,-0.241200728,13576.265,-0.149702367,1782.579,0.221239003,2046.801,0.063588986,1050.984,1.071349326,113.781317,133.888864,0.17672099,0,0,0.17672099,0.117142802,Health Care,1686.17125,283.45925,1969.6305,943.22825,10764.7925,-9738.39025,#N/A
AZPN-US,"Aspen Technology, Inc.",12/31/2020,12/31/2020,12/31/2020,0,130.25,8825.466,8970.072,571.061,236.252,273.957,272.164,1.793,0.607439366,0.704384582,0.69977451,1.468283577,572.349,219.49125,3.49625,39.5695,388.931,0.18232927,0.484413026,0.413707117,0.371475201,212.135,1163.472,437.92175,93.33,0.010575079,0.026337804,0.030541226,0.03034134,293.116,-0.193998281,211.499,0.117036014,190.587,0.239601862,618.267,-0.076352126,485.673,0.175813768,453.571,0.259033316,248.003,0.10465196,168.145,0.629290196,170.488,0.606899019,67.7579,68.317521,0.008259126,0,0,0.008259126,0.010575079,#N/A,219.49125,0,219.49125,119.2865,325.9395,-225.73475,92.267
